"Team Details","","","","","","","Passing","","","","","","Rushing","","","","Receiving","","","","","FPTS",""
"21","Philadelphia Eagles","QB","3","2025","Philadelphia","Eagles","107","96","56","571","3","77.2","8","69","8.63","1","0","0","0","0.00","0","15.2","45.7"
"22","Los Angeles Chargers","QB","3","2025","Los Angeles","Chargers","127","107","62","591","2","67.9","19","110","5.79","1","0","0","0","0.00","0","15.2","45.6"
"23","Seattle Seahawks","QB","3","2025","Seattle","Seahawks","123","111","74","710","4","77.5","8","30","3.75","0","0","0","0","0.00","0","14.8","44.4"
"24","Indianapolis Colts","QB","3","2025","Indianapolis","Colts","113","99","64","571","5","80.0","8","42","5.25","0","0","0","0","0.00","0","14.7","44.0"
"25","Tennessee Titans","QB","3","2025","Tennessee","Titans","104","98","66","702","4","88.9","18","38","2.11","0","0","0","0","0.00","0","14.6","43.9"
"26","Houston Texans","QB","3","2025","Houston","Texans","120","107","66","682","3","85.5","9","40","4.44","0","0","0","0","0.00","0","14.1","42.3"
"27","San Francisco 49ers","QB","3","2025","San Francisco","49ers","105","92","63","516","4","97.0","13","66","5.08","0","0","0","0","0.00","0","14.1","42.2"
"28","Denver Broncos","QB","3","2025","Denver","Broncos","125","109","63","728","2","80.4","8","8","1.00","1","0","0","0","0.00","0","14.0","41.9"
"29","Atlanta Falcons","QB","3","2025","Atlanta","Falcons","94","77","44","446","3","76.0","13","71","5.46","1","0","0","0","0.00","0","13.3","39.9"
"30","Minnesota Vikings","QB","3","2025","Minnesota","Vikings","98","83","53","485","2","77.6","8","60","7.50","1","0","0","0","0.00","0","12.5","37.4"
"31","Green Bay Packers","QB","3","2025","Green Bay","Packers","133","117","76","567","3","77.8","8","16","2.00","0","0","0","0","0.00","0","12.1","36.3"
"32","Carolina Panthers","QB","3","2025","Carolina","Panthers","107","99","59","599","2","66.9","14","55","3.93","0","0","0","0","0.00","0","11.2","33.5"

"Rank","Rank, Most to Least"
"Name","Team"
"POS","Player Position"
"G","Games Played"
"DB","Dropbacks"
"ATT","Passing Attempts"
"CMP","Passing Completions"
"YDS","Passing Yards"
"TD","Passing Touchdowns"
"RATE","QB Passer Rating"
"ATT","Rushing Attempts"
"YDS","Rushing Yards"
"YPC","Rushing Yards per Carry"
"TD","Rushing Touchdowns"
"TGT","Targets"
"REC","Receptions"
"YDS","Receiving Yards"
"YPT","Yards per Target"
"TD","Receiving Touchdowns"
"FP/G","Fantasy Points per Game"
"FP","Fantasy Points"
