"147","James Cook","BUF","RB","17","2023","60.3","58.1","60.0","41.1","63.0","50.8","54.5","66.2","54.5","48.1","45.1","44.6","","45.2","53.8","73.1","54.4","59.7","54.5"
"148","Jalen Reagor","NE","WR","10","2023","","","","","","23.2","43.6","58.8","79.4","","","","9.7","34.5","56.9","85.7","71.7","82.8","54.5"
"149","Kenneth Walker","SEA","RB","15","2023","65.2","61.2","49.3","70.6","","75.7","79.3","43.6","46.8","47.3","11.1","","","58.2","54.2","59.3","42.9","50.9","54.3"
"150","Skyy Moore","KC","WR","14","2023","71.0","60.9","65.3","63.6","56.3","52.9","62.5","57.9","25.0","","51.4","56.9","65.6","35.5","27.9","","","","54.1"
"151","Van Jefferson","ATL, LA","WR","17","2023","94.9","83.3","92.3","88.5","3.6","26.6","43.8","71.2","65.7","38.5","","35.5","51.6","43.5","23.5","40.6","40.7","50.0","54.0"
"152","Jameson Williams","DET","WR","12","2023","","","","","46.7","23.2","45.8","38.3","","51.6","67.8","63.6","60.7","57.1","68.8","58.4","66.7","","53.6"
"153","Derrick Henry","TEN","RB","17","2023","47.5","73.0","37.8","59.7","60.3","56.5","","65.2","48.5","40.7","65.8","64.2","41.3","47.1","54.0","48.4","41.5","64.8","53.6"
"154","Najee Harris","PIT","RB","17","2023","52.5","58.5","51.7","51.8","55.4","","57.1","50.0","60.0","51.7","57.9","52.9","58.6","59.1","33.3","44.8","52.1","59.7","53.4"
"155","Foster Moreau","NO","TE","15","2023","51.6","51.4","","","64.3","47.4","49.4","69.7","50.0","29.5","","40.3","59.7","63.5","72.4","37.9","54.3","62.1","53.4"
"156","Tyler Johnson","LA","WR","1","2023","","","","","","","","","","","","","","","","","","53.2","53.2"
"157","Khalil Shakir","BUF","WR","17","2023","10.3","16.2","24.6","30.4","31.5","40.7","37.9","66.2","76.4","78.8","71.8","84.8","","60.3","46.2","59.6","79.4","76.6","53.2"
"158","Tyjae Spears","TEN","RB","17","2023","61.0","34.9","55.6","53.2","51.7","52.2","","43.9","60.3","61.0","42.1","39.6","65.0","67.6","52.4","56.3","60.4","31.5","53.0"
"159","Austin Hooper","LV","TE","17","2023","52.7","43.6","77.6","46.4","54.7","33.8","31.7","22.2","49.2","41.9","49.2","39.7","","37.7","36.5","88.5","85.1","87.9","52.8"
"160","Michael Gallup","DAL","WR","17","2023","69.1","75.9","69.3","59.4","81.6","72.1","","50.8","48.6","49.4","38.2","34.0","46.8","45.9","50.9","50.8","29.0","26.1","52.8"
"161","A.T. Perry","NO","WR","10","2023","","","","","","","","10.6","24.2","83.6","","73.1","61.2","63.5","43.1","62.1","44.3","63.6","52.6"
"162","Tommy Tremble","CAR","TE","16","2023","23.6","14.3","26.7","45.6","20.0","50.7","","55.7","43.7","47.4","76.3","71.6","","64.1","84.1","73.0","69.8","82.0","52.2"
"163","Noah Gray","KC","TE","17","2023","87.1","60.9","60.0","45.5","64.1","57.1","51.6","49.1","55.4","","39.2","48.3","34.4","38.7","49.2","41.1","60.4","46.6","52.1"
"164","Nelson Agholor","BLT","WR","17","2023","39.7","30.0","72.2","74.5","58.2","52.9","38.2","36.7","54.7","48.0","35.0","40.6","","59.2","39.1","52.4","43.6","98.2","51.3"
"165","Darrell Henderson","LA","RB","4","2023","","","","","","","58.1","48.3","61.8","","37.3","","","","","","","","51.3"
"166","Ezekiel Elliott","NE","RB","17","2023","34.6","31.0","37.7","40.0","45.1","39.3","34.5","39.2","39.7","33.8","","22.1","69.4","90.9","86.3","82.1","81.1","91.4","51.3"
"167","Brian Robinson","WAS","RB","15","2023","60.0","56.1","37.3","55.4","37.9","54.0","49.3","50.7","57.1","50.8","77.9","45.3","22.2","","","","58.1","42.9","51.2"
"168","Jerome Ford","CLV","RB","17","2023","40.3","49.4","55.2","61.5","","51.4","44.4","30.7","63.4","65.3","50.7","70.0","50.7","56.8","49.3","44.0","39.7","35.8","50.7"
"169","Jalin Hyatt","NYG","WR","17","2023","30.8","20.9","32.6","58.1","47.1","76.7","72.3","35.7","59.7","29.1","51.9","60.0","","63.6","72.1","57.6","76.1","12.1","50.6"
"170","Mike Gesicki","NE","TE","17","2023","41.0","70.4","44.9","60.0","31.4","60.7","50.9","29.4","85.7","67.6","","26.5","8.1","32.7","39.2","66.1","67.9","72.4","50.5"
"171","A.J. Dillon","GB","RB","15","2023","48.3","68.1","52.1","66.0","63.2","","57.4","53.2","39.7","46.2","71.8","51.9","60.3","54.5","","19.0","16.4","","50.4"
"172","Kylen Granson","IND","TE","15","2023","62.3","64.3","51.2","58.6","39.3","68.0","","","50.9","59.3","","40.0","36.8","33.3","30.8","41.2","62.3","61.3","50.4"
"173","Justin Watson","KC","WR","16","2023","25.8","43.8","45.3","56.1","46.9","40.0","","36.8","60.7","","62.2","58.6","63.9","54.8","65.6","63.0","43.4","31.0","50.1"
"174","Odell Beckham","BLT","WR","14","2023","93.1","50.0","","","52.2","40.0","56.4","61.7","46.7","30.0","35.0","36.2","","53.5","55.1","54.0","30.9","","49.7"
"175","Aaron Jones","GB","RB","11","2023","46.7","","","35.8","","","34.4","48.4","57.4","58.5","21.1","","","","50.0","54.0","57.5","81.7","49.6"
"176","Javonte Williams","DEN","RB","16","2023","48.3","46.8","44.1","16.7","","34.7","52.7","67.7","","50.7","44.2","71.0","66.1","59.1","50.0","38.5","46.3","42.4","49.4"
"177","Hayden Hurst","CAR","TE","9","2023","51.4","55.4","61.3","48.5","56.9","50.7","","31.1","35.2","52.6","","","","","","","","","49.3"
"178","Quez Watkins","PHI","WR","9","2023","78.7","14.7","","","67.9","","","","","","","24.6","65.2","47.1","52.2","1.4","","98.5","49.1"
"179","Jalen Guyton","LAC","WR","8","2023","","","","","","","","","58.9","77.9","","78.8","63.9","31.3","47.6","24.6","4.8","","48.6"
"180","Zach Charbonnet","SEA","RB","16","2023","23.9","28.4","43.7","21.6","","24.3","","56.4","57.4","52.7","84.1","87.0","62.5","40.0","45.8","40.7","57.1","50.9","48.5"
"181","Jaylen Warren","PIT","RB","17","2023","39.3","41.5","43.3","48.2","49.2","","46.4","51.6","41.7","51.7","43.9","48.5","41.4","51.5","68.5","56.9","54.9","43.5","48.4"
"182","J.K. Dobbins","BLT","RB","1","2023","48.3","","","","","","","","","","","","","","","","","","48.3"
"183","Donald Parham","LAC","TE","14","2023","47.4","47.7","53.1","22.2","","41.0","44.3","66.2","55.4","42.6","72.6","42.4","62.3","22.4","","","","55.0","48.1"
"184","Darnell Washington","PIT","TE","17","2023","37.7","47.2","48.3","35.7","69.2","","55.4","15.6","45.0","51.7","47.4","52.9","56.9","45.5","24.1","50.0","63.4","62.9","47.9"
"185","David Montgomery","DET","RB","14","2023","78.3","43.8","","69.9","75.0","26.1","","","","37.5","40.7","28.6","60.7","34.9","51.6","39.0","37.9","48.2","47.7"
"186","Colby Parkinson","SEA","TE","17","2023","43.5","52.2","70.4","56.9","","45.7","53.4","36.4","46.8","41.9","33.3","33.3","37.5","41.8","33.9","37.3","59.2","77.4","47.0"
"187","Dontayvion Wicks","GB","WR","15","2023","61.7","51.1","62.0","56.6","21.1","","18.0","37.1","32.4","44.6","32.4","","39.7","63.6","79.3","38.1","","71.7","47.0"
"188","Kyle Juszczyk","SF","FB","17","2023","60.6","40.7","52.6","67.9","40.3","56.4","41.5","39.3","","61.7","42.4","43.1","38.6","43.4","50.0","41.2","54.4","22.4","47.0"
"189","Donovan Peoples-Jones","DET, CLV","WR","15","2023","86.1","90.1","86.6","87.7","","78.6","56.9","82.7","","","1.7","9.1","17.9","14.3","15.6","7.8","4.5","35.7","46.5"
"190","Isaiah Hodgins","NYG","WR","17","2023","63.1","74.6","69.6","39.2","39.7","20.5","27.7","61.4","50.0","61.8","44.4","34.0","","36.4","29.5","33.9","25.4","80.3","46.3"
"191","Drew Sample","CIN","TE","17","2023","33.3","22.8","45.9","31.4","34.2","34.0","","40.3","37.3","35.0","28.8","43.9","58.3","68.4","58.0","52.5","70.4","73.8","45.8"
"192","Antonio Gibson","WAS","RB","16","2023","36.9","45.5","62.7","37.8","51.5","38.0","38.8","49.3","42.9","47.5","","45.3","55.6","","43.9","46.6","41.9","51.0","45.6"
"193","Khalil Herbert","CHI","RB","12","2023","35.7","62.7","54.9","80.0","65.6","","","","","","43.7","22.1","","16.7","24.3","52.2","48.6","47.8","45.6"
"194","Trevon Wesco","TEN","TE","15","2023","39.0","63.5","42.2","38.7","46.6","45.7","","59.1","51.5","32.2","36.8","64.2","53.8","35.3","44.4","","","20.4","45.5"
"195","John Bates","WAS","TE","17","2023","36.9","50.0","58.8","33.8","19.7","38.0","58.2","44.9","48.1","41.0","57.1","40.0","44.4","","40.4","44.8","58.1","63.3","45.2"
"196","Xavier Gipson","NYJ","WR","17","2023","1.9","","","19.3","29.0","8.5","","25.8","59.7","69.8","83.0","70.9","70.1","45.5","68.5","61.2","69.1","57.1","45.0"
"197","Braxton Berrios","MIA","WR","16","2023","53.8","34.4","50.7","48.3","37.0","30.8","58.3","53.4","29.3","","","53.6","40.7","47.8","40.4","45.3","43.9","47.9","44.9"
"198","Equanimeous St. Brown","CHI","WR","7","2023","","","","58.6","37.5","","","","","37.1","42.3","48.5","","","","","40.3","50.0","44.7"
"199","Jauan Jennings","SF","WR","13","2023","33.3","48.1","39.7","","35.8","52.7","73.6","83.9","","28.3","32.2","35.4","47.4","34.0","40.7","","","","44.3"
"200","Irv Smith","CIN","TE","12","2023","53.7","75.4","","","59.5","60.4","","59.7","37.3","35.0","39.0","41.5","30.6","12.3","23.2","","","","43.7"
"201","Isaiah Likely","BLT","TE","17","2023","70.7","32.9","26.4","25.5","11.9","24.3","34.5","10.0","25.3","8.0","73.3","72.5","","78.9","72.5","74.6","58.2","35.1","43.6"
"202","Bo Melton","GB","WR","5","2023","","","","","","","","","","","","3.7","","","29.3","34.9","64.4","75.0","43.2"
"203","Demarcus Robinson","LA","WR","13","2023","1.3","6.4","1.9","3.8","","","","","10.9","","10.2","59.1","61.3","86.3","94.5","92.5","91.8","38.7","43.2"
"204","Marvin Jones","DET","WR","6","2023","55.1","48.4","42.2","28.8","58.3","27.5","","","","","","","","","","","","","42.9"
"205","D'Onta Foreman","CHI","RB","9","2023","30.0","","","","","60.0","47.8","30.2","62.5","54.3","23.9","","","56.1","22.9","","","","42.8"
"206","Devon Achane","MIA","RB","11","2023","","8.2","42.3","65.5","48.1","","","","","","4.4","","57.6","44.9","38.6","54.7","50.0","64.6","42.7"
"207","Gus Edwards","BLT","RB","17","2023","22.4","44.3","44.4","69.1","43.3","61.4","50.9","56.7","20.0","54.0","41.7","26.1","","26.8","37.7","42.9","56.4","35.1","42.4"
"208","Brandon Johnson","DEN","WR","13","2023","50.0","48.4","57.6","33.3","52.6","32.7","36.4","","","","","","15.3","13.6","3.2","66.2","85.1","45.8","42.0"
"209","Brock Wright","DET","TE","14","2023","39.1","37.5","43.8","56.2","60.0","55.1","36.1","50.6","","50.0","28.8","29.9","41.1","36.5","18.8","","","","41.8"
"210","Tyquan Thornton","NE","WR","9","2023","","","","","","39.3","5.5","","19.0","","","42.6","80.6","94.5","13.7","8.9","69.8","","41.8"
"211","Trenton Irwin","CIN","WR","16","2023","18.5","17.5","","43.1","75.9","43.4","","27.4","17.9","80.0","93.2","70.7","20.8","21.1","14.5","39.3","49.3","41.0","41.8"
"212","Kristian Wilkerson","LV","WR","2","2023","21.8","69.2","","","","","","","","","","","","","","","","","41.5"
"213","Josh Oliver","MIN","TE","17","2023","47.6","34.5","29.5","45.5","35.8","40.0","40.9","46.4","37.0","41.2","44.9","39.2","","38.0","49.3","37.3","44.2","51.4","41.3"
"214","Kenneth Gainwell","PHI","RB","16","2023","62.3","","46.2","37.3","37.2","40.6","30.9","29.0","39.0","","31.5","33.8","53.6","45.1","40.6","39.2","53.2","38.5","40.9"
"215","Olamide Zaccheaus","PHI","WR","17","2023","11.5","46.7","55.1","85.1","9.0","81.2","55.9","46.8","40.7","","38.9","29.2","31.9","27.5","7.2","24.3","12.8","81.5","40.9"
"216","Justice Hill","BLT","RB","16","2023","29.3","55.7","","10.9","55.2","38.6","49.1","43.3","62.7","26.0","21.7","29.0","","42.3","26.1","61.9","32.7","54.4","40.6"
"217","Taysom Hill","NO","TE","10","2023","12.5","40.5","26.7","47.5","35.7","60.3","57.5","","46.8","29.5","","32.8","","","","","","","40.1"
"218","Patrick Ricard","BLT","FB","17","2023","41.4","35.7","26.4","40.0","37.3","32.9","40.0","58.3","30.7","60.0","35.0","43.5","","32.4","52.2","44.4","56.4","22.8","40.0"
"219","Jalen Tolbert","DAL","WR","17","2023","25.5","66.3","16.0","27.5","44.9","24.6","","42.9","42.9","61.0","39.7","40.0","34.2","44.6","47.4","32.8","40.3","36.2","39.7"
"220","Mack Hollins","ATL","WR","13","2023","64.6","71.8","73.8","78.9","37.8","34.2","34.4","24.2","19.4","","","","","8.7","","23.4","28.8","21.7","39.6"
"221","Will Dissly","SEA","TE","16","2023","30.4","56.7","","51.0","","44.3","53.4","38.2","23.4","41.9","38.1","27.8","42.2","34.5","39.0","27.1","40.8","34.0","39.5"
"222","Lil'Jordan Humphrey","DEN","WR","17","2023","74.1","30.6","16.9","18.8","8.8","24.5","36.4","30.8","","19.7","34.6","30.6","40.7","56.1","59.7","56.9","65.7","54.2","39.4"
"223","Marvin Mims","DEN","WR","16","2023","22.4","25.8","30.5","37.5","33.3","22.4","30.9","41.5","","71.8","53.8","46.8","30.5","36.4","45.2","41.5","","49.2","39.3"
"224","Tyler Scott","CHI","WR","17","2023","17.1","23.5","21.6","20.0","23.4","56.9","56.5","60.3","59.4","40.0","33.8","16.2","","40.9","54.3","41.8","59.7","28.3","39.0"
"225","Deon Jackson","NYG, IND","RB","2","2023","72.5","","","","","","","","1.6","","","","","","","","","","38.9"
"226","Pharaoh Brown","NE","TE","17","2023","7.7","11.3","34.8","43.6","23.5","33.9","40.0","39.2","11.1","47.1","","55.9","50.0","50.9","58.8","46.4","67.9","56.9","38.8"
"227","Andrew Ogletree","IND","TE","12","2023","21.7","","32.1","37.9","60.7","32.0","58.2","53.7","35.1","","","","36.8","28.3","56.9","16.2","","","38.8"
"228","Roschon Johnson","CHI","RB","15","2023","37.1","39.2","43.1","20.0","9.4","","","36.5","26.6","40.0","32.4","75.0","","25.8","50.0","44.8","50.0","50.0","38.5"
"229","Greg Dortch","ARZ","WR","16","2023","","","","1.5","1.8","21.9","6.5","","47.9","1.7","75.9","79.4","69.8","","65.3","78.0","81.9","66.7","38.5"
"230","Mo Alie-Cox","IND","TE","17","2023","40.6","41.1","32.1","27.6","19.7","10.7","46.3","32.8","52.6","59.3","","44.3","33.8","28.3","52.3","25.0","62.3","54.8","38.2"
"231","Alec Ingold","MIA","FB","17","2023","43.1","59.0","33.8","34.5","40.7","43.1","25.0","31.5","41.4","","50.0","29.0","33.9","39.1","31.6","43.8","33.3","27.1","37.9"
"232","Parker Washington","JAX","WR","9","2023","","","","1.6","","","","","","","14.5","1.5","58.8","60.8","42.6","57.4","37.1","65.2","37.8"
"233","Chris Manhertz","DEN","TE","16","2023","41.4","35.5","20.3","43.8","22.8","46.9","30.9","60.0","","42.3","30.8","46.8","42.4","36.4","24.2","35.4","40.3","","37.6"
"234","Connor Heyward","PIT","TE","17","2023","27.9","18.9","21.7","28.6","56.9","","85.7","75.0","61.7","51.7","10.5","32.4","29.3","16.7","25.9","24.1","31.0","37.1","37.5"
"235","Miles Sanders","CAR","RB","16","2023","58.3","60.7","64.0","42.6","47.7","","","18.0","23.9","43.9","44.1","35.8","33.3","21.8","25.4","34.9","26.4","12.0","37.5"
"236","Jack Stoll","PHI","TE","17","2023","19.7","33.3","48.7","9.0","26.9","23.2","32.4","35.5","45.8","","59.3","53.8","34.8","21.6","29.0","52.7","59.6","56.9","37.4"
"237","Jamaal Williams","NO","RB","13","2023","76.6","25.7","","","","","21.8","22.7","41.9","24.6","","26.9","32.8","44.2","46.6","20.7","57.1","48.5","37.2"
"238","Brandon Powell","MIN","WR","17","2023","","","5.1","2.3","31.3","58.2","62.1","53.6","69.9","66.2","60.9","66.7","","49.3","3.0","49.0","17.3","12.9","36.3"
"239","Luke Farrell","JAX","TE","17","2023","46.4","31.3","37.7","37.5","40.2","43.5","36.4","44.6","","16.7","39.1","44.1","39.7","31.1","34.4","8.2","56.5","22.7","36.2"
"240","Lucas Krull","DEN","TE","7","2023","","","","","","","","","","26.8","","","39.0","25.8","41.9","29.2","34.3","57.6","35.9"
"241","Geoff Swaim","ARZ","TE","14","2023","25.9","45.0","54.7","25.8","35.1","17.8","35.5","36.6","54.2","50.0","37.9","23.8","52.4","","19.4","","","","35.8"
"242","MyCole Pruitt","ATL","TE","17","2023","47.9","46.2","26.2","33.3","45.9","38.0","39.1","30.3","43.3","46.2","","22.6","29.7","29.0","45.1","37.5","23.7","21.7","35.7"
"243","Calvin Austin","PIT","WR","17","2023","54.1","77.4","71.7","89.3","58.5","","12.5","25.0","26.7","16.7","17.5","26.5","15.5","28.8","16.7","20.7","19.7","29.0","35.3"
"244","Tanner Hudson","CIN","TE","12","2023","","","45.9","43.1","","","","","23.9","28.3","35.6","31.7","16.7","22.8","33.3","49.2","43.7","45.9","35.0"
"245","Kenny Yeboah","NYJ","TE","5","2023","","","","","","","","","","","","","","34.8","16.7","25.9","33.8","63.5","34.8"
"246","Kayshon Boutte","NE","WR","5","2023","67.9","","","","","","","","","36.8","","16.2","","","","8.9","","34.5","34.8"
"247","Hunter Renfrow","LV","WR","17","2023","21.8","66.7","53.7","43.5","31.3","10.8","36.7","60.0","22.0","41.9","44.1","48.3","","49.1","41.3","17.3","16.2","7.6","34.8"
"248","Nick Chubb","CLV","RB","2","2023","48.6","22.2","","","","","","","","","","","","","","","","","34.6"
"249","Julian Hill","MIA","TE","15","2023","","","74.6","12.1","22.2","44.6","29.2","47.9","10.3","","70.6","30.4","32.2","17.4","35.1","15.6","30.3","31.3","34.6"
"250","Teagan Quitoriano","HST","TE","7","2023","27.8","26.6","35.7","43.5","39.7","35.0","","33.9","","","","","","","","","","","34.2"
"251","Joshua Kelley","LAC","RB","17","2023","46.1","78.5","76.6","60.3","","24.6","39.3","20.0","35.7","29.4","30.6","19.7","42.6","10.4","23.8","10.8","11.3","20.0","33.9"
"252","Tre Tucker","LV","WR","16","2023","","23.1","13.4","26.1","10.9","29.2","48.3","13.3","47.5","22.6","40.7","22.4","","5.7","44.4","40.4","68.9","63.6","33.6"
"253","Trent Sherfield","BUF","WR","17","2023","16.2","39.2","44.6","48.2","16.7","37.3","22.7","29.4","36.4","15.4","12.7","20.7","","19.2","55.4","61.5","27.9","70.1","33.5"
"254","Brevin Jordan","HST","TE","13","2023","","16.5","16.1","18.8","3.4","21.7","","","","","22.4","44.8","74.6","76.9","25.0","29.4","50.8","45.5","33.3"
"255","Dameon Pierce","HST","RB","14","2023","48.6","48.1","53.6","58.0","56.9","35.0","","42.9","","","","19.0","38.1","15.4","5.6","16.2","21.3","","33.2"
"256","Samaje Perine","DEN","RB","17","2023","44.8","48.4","32.2","45.8","61.4","16.3","23.6","21.5","","33.8","38.5","25.8","18.6","21.2","37.1","36.9","23.9","37.3","33.2"
"257","Julio Jones","PHI","WR","11","2023","","","","","","","23.5","24.2","30.5","","57.4","70.8","14.5","25.5","31.9","24.3","40.4","26.2","32.9"
"258","Harrison Bryant","CLV","TE","17","2023","37.5","28.4","34.3","16.9","","35.7","23.6","32.0","33.8","32.0","31.5","20.0","43.5","35.1","28.4","24.0","48.3","66.0","32.9"
"259","Jeremy Ruckert","NYJ","TE","15","2023","34.0","11.1","1.6","47.4","27.4","37.3","","45.2","28.6","20.6","39.6","47.3","41.8","47.0","38.9","25.9","","","32.9"
"260","Latavius Murray","BUF","RB","16","2023","22.1","25.7","27.7","33.9","18.5","47.5","42.4","33.8","45.5","50.0","35.2","43.5","","31.5","21.5","13.5","29.4","","32.8"
"261","KhaDarel Hodge","ATL","WR","17","2023","12.5","11.5","16.9","24.6","48.6","35.4","21.9","42.4","67.2","35.4","","45.2","31.3","33.3","35.3","31.3","28.8","28.3","32.7"
"262","Andrew Beck","HST","TE","15","2023","18.1","20.3","50.0","50.7","50.0","45.0","","37.5","37.1","","31.3","24.1","41.3","25.0","22.2","14.7","","25.5","32.3"
"263","Brenton Strange","JAX","TE","14","2023","37.7","25.0","23.2","34.4","25.6","54.8","23.6","49.2","","25.9","39.1","33.8","","","","18.0","43.5","15.2","32.1"
"264","Tyler Allgeier","ATL","RB","17","2023","54.2","43.6","30.8","26.3","41.9","29.1","51.6","22.7","37.3","26.2","","29.0","17.2","21.7","49.0","20.3","18.6","30.0","32.1"
"265","Patrick Taylor","GB","RB","11","2023","11.7","23.4","40.8","","36.8","","","","","","","48.1","31.7","45.5","43.1","27.0","26.0","16.7","32.0"
"266","C.J. Uzomah","NYJ","TE","12","2023","54.7","31.1","44.3","31.6","41.9","39.0","","46.8","36.4","34.9","7.5","3.6","3.0","","","","","","31.4"
"267","Kareem Hunt","CLV","RB","15","2023","","","20.9","21.5","","37.1","26.4","36.0","29.6","34.7","42.5","25.7","34.8","36.5","32.8","36.0","36.2","13.2","31.3"
"268","Jerick McKinnon","KC","RB","12","2023","30.6","32.8","26.7","25.8","28.1","25.7","35.9","38.6","21.4","","29.7","","","45.2","36.1","","","","31.2"
"269","Emari Demercado","ARZ","RB","14","2023","5.2","13.3","17.0","34.8","77.2","43.8","79.0","56.3","","","","22.2","1.6","","25.0","37.3","12.5","10.1","31.1"
"270","Randall Cobb","NYJ","WR","11","2023","41.5","51.1","70.5","36.8","37.1","54.2","","","","","","12.7","","18.2","11.1","","4.4","9.5","30.8"
"271","Malik Heath","GB","WR","13","2023","50.0","19.1","14.1","","","","","","8.8","4.6","16.9","20.4","17.5","33.3","32.8","79.4","63.0","38.3","30.8"
"272","Luke Schoonmaker","DAL","TE","17","2023","27.3","34.9","25.3","56.5","40.8","26.2","","39.7","14.3","37.7","35.3","40.0","27.8","23.0","19.3","19.7","21.0","34.8","30.7"
"273","Lynn Bowden","NO","WR","15","2023","","","6.7","4.9","10.0","11.5","13.8","36.4","24.2","29.5","","58.2","71.6","76.9","56.9","22.4","25.7","28.8","30.7"
"274","Keelan Doss","LAC","WR","5","2023","","","","6.3","","18.0","4.9","","","","","","","","","","75.8","41.3","30.0"
"275","Kalif Raymond","DET","WR","17","2023","27.5","50.0","34.4","21.9","48.3","20.3","34.7","25.9","","25.0","22.0","29.9","23.2","33.3","29.7","32.5","27.3","23.2","29.9"
"276","Ty Chandler","MIN","RB","16","2023","19.0","12.7","15.4","","","","6.1","1.4","","44.1","30.4","31.4","","56.3","80.6","64.7","57.7","52.9","29.8"
"277","John Metchie","HST","WR","16","2023","","17.7","28.6","21.7","46.6","21.7","","12.5","16.1","24.3","22.4","31.0","33.3","48.1","11.1","26.5","60.7","69.1","29.7"
"278","Peyton Hendershot","DAL","TE","8","2023","49.1","37.3","48.0","","","","","","","","","","","20.3","12.3","27.9","30.6","8.7","29.5"
"279","Marcedes Lewis","CHI","TE","17","2023","5.7","15.7","15.7","30.0","34.4","24.6","33.3","25.4","21.9","30.0","40.8","33.8","","25.8","31.4","50.7","41.7","32.6","29.4"
"280","Jake Bobo","SEA","WR","17","2023","23.9","23.9","40.8","39.2","","30.0","77.6","34.5","19.1","28.4","38.1","20.4","12.5","16.4","22.0","25.4","8.2","26.4","29.0"
"281","Tim Jones","JAX","WR","17","2023","2.9","7.8","34.8","56.3","28.0","19.4","25.5","33.8","","55.6","18.8","7.4","25.0","13.5","37.7","67.2","62.9","10.6","29.0"
"282","Keaton Mitchell","BLT","RB","7","2023","","","","","","","3.6","","17.3","22.0","36.7","46.4","","33.8","37.7","","","","29.0"
"283","Tony Jones","ARZ, NO","RB","7","2023","10.9","48.6","48.3","16.4","","","","","39.6","11.7","25.9","","","","","","","","28.9"
"284","Cam Akers","MIN, LA","RB","7","2023","34.6","","","31.8","28.4","16.4","36.4","21.7","30.1","","","","","","","","","","28.8"
"285","Charlie Woerner","SF","TE","17","2023","31.8","11.1","32.1","13.2","28.4","9.1","39.6","19.6","","40.0","37.3","27.7","21.1","39.6","20.4","13.2","25.0","77.6","28.7"
"286","River Cracraft","MIA","WR","10","2023","40.0","29.5","35.2","","","","","","","","30.9","34.8","37.3","18.8","14.0","","21.2","20.8","28.6"
"287","Chase Claypool","CHI, MIA","WR","11","2023","78.6","74.5","86.3","","","","8.3","12.3","22.4","","","","","","7.0","4.7","15.2","8.3","28.1"
"288","Stone Smartt","LAC","TE","16","2023","3.9","33.8","23.4","39.7","","14.8","44.3","52.3","12.5","30.9","33.9","12.1","13.1","","27.0","32.3","30.6","40.0","27.8"
"289","Travis Vokolek","ARZ","TE","2","2023","","","","","","","","","","","","","","","","","23.6","31.9","27.7"
"290","Xavier Hutchinson","HST","WR","15","2023","9.7","20.3","","","13.8","20.0","","8.9","12.9","13.5","10.4","12.1","","73.1","83.3","38.2","42.6","65.5","27.6"
"291","Robert Tonyan","CHI","TE","17","2023","5.7","37.3","13.7","18.6","32.8","24.6","31.9","20.6","25.0","30.0","16.9","25.0","","22.7","22.9","44.8","63.9","32.6","27.6"
"292","Jamal Agnew","JAX","WR","11","2023","4.3","37.5","56.5","","11.0","30.6","50.9","29.2","","5.6","","","","","16.4","47.5","12.9","","27.1"
"293","D.J. Montgomery","IND","WR","7","2023","","","","","","","","","","","","4.3","5.9","8.3","63.1","85.3","7.5","9.7","27.1"
"294","Greg Dulcich","DEN","TE","2","2023","31.0","","","","","22.4","","","","","","","","","","","","","27.1"
"295","Jalen Nailor","MIN","WR","5","2023","","","","","","","","","","91.2","4.3","9.8","","23.9","","","","","27.0"
"296","Parker Hesse","ATL","TE","3","2023","12.5","","","","","","","","","","","37.1","28.1","","","","","","27.0"
"297","Ian Thomas","CAR","TE","12","2023","20.8","30.4","17.3","36.8","23.1","","","","","","27.1","34.3","66.7","3.8","","19.0","11.3","36.0","27.0"
"298","Damiere Byrd","ATL","WR","1","2023","","","","","","","","","26.9","","","","","","","","","","26.9"
"299","Salvon Ahmed","MIA","RB","8","2023","29.2","19.7","","1.7","","36.9","37.5","31.5","27.6","","29.4","","","","","","","","26.8"
"300","Ray-Ray McCloud","SF","WR","12","2023","4.5","7.4","44.9","18.9","17.9","69.1","35.8","50.0","","","1.7","12.3","","","","","","58.6","26.5"
"301","Kadarius Toney","KC","WR","13","2023","27.4","29.7","4.0","25.8","39.1","40.0","17.2","21.1","12.5","","28.4","","18.0","41.9","39.3","","","","26.4"
"302","Phillip Dorsett","DEN","WR","2","2023","8.6","","","","","","","","","","","","","","","","41.8","","26.4"
"303","Hunter Long","LA","TE","3","2023","","","","","","","","","","","","19.7","33.9","26.0","","","","","26.4"
"304","Keith Kirkwood","NO","WR","13","2023","32.8","21.6","26.7","29.5","24.3","14.1","13.8","","","","","40.3","25.4","44.2","41.4","13.8","25.7","","26.3"
"305","Parris Campbell","NYG","WR","12","2023","64.6","68.7","41.3","24.3","23.5","","6.2","4.3","22.6","29.1","20.4","12.0","","","","","","","26.0"
"306","Charlie Kolar","BLT","TE","14","2023","22.4","","","3.6","","8.6","20.0","25.0","22.7","8.0","23.3","27.5","","22.5","34.8","27.0","52.7","66.7","26.0"
"307","Andrei Iosivas","CIN","WR","16","2023","1.9","5.3","9.5","19.6","30.4","15.1","","16.1","11.9","30.0","","34.1","9.7","17.5","26.1","68.9","26.8","93.4","25.9"
"308","Zach Gentry","LV","TE","1","2023","","","","","","","","","","","","","","","","","","25.8","25.8"
"309","Laquon Treadwell","BLT","WR","4","2023","","","","20.0","","","","","","","","","","","","","9.1","77.2","25.6"
"310","Keaontay Ingram","ARZ","RB","7","2023","12.1","11.7","15.1","","","37.0","","36.6","43.8","20.0","","","","","","","","","25.5"
