"Player Details","","","","","","Weeks","","","","","","","","","","","","","","","","","","Fantasy Points",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","FP/G","FP"
"306","Brashard Smith","KC","RB","17","2025","0.0","0.2","1.3","6.6","6.6","5.1","13.1","0.8","0.7","","2.8","6.6","0.0","0.7","0.1","1.4","9.5","7.8","3.7","63.3"
"307","Austin Hooper","NE","TE","16","2025","2.0","6.8","4.8","3.4","0.0","1.5","9.1","5.8","3.0","0.0","","6.9","0.0","","0.0","5.4","9.1","1.5","3.7","59.3"
"308","Davis Allen","LA","TE","17","2025","8.3","7.8","1.3","1.0","4.4","1.7","1.4","","6.7","8.8","0.0","5.9","1.4","4.1","4.6","5.4","0.0","0.0","3.7","62.8"
"309","Tanner McKee","PHI","QB","4","2025","","","","","","","","-0.2","","","","","","","2.2","-0.2","","12.9","3.7","14.8"
"310","Tanner Hudson","CIN","TE","13","2025","","","","0.0","0.0","11.0","","1.9","6.2","","5.2","1.9","8.4","2.1","4.6","1.4","5.1","0.0","3.7","47.8"
"311","Brian Robinson","SF","RB","17","2025","4.7","2.9","2.2","2.1","1.2","3.8","3.6","0.0","11.3","11.5","2.4","5.4","2.6","","2.1","2.0","3.8","0.9","3.7","62.5"
"312","Josh Oliver","MIN","TE","15","2025","1.5","0.0","8.2","0.0","11.5","","1.9","0.0","","","0.7","1.4","0.0","16.4","2.8","3.9","1.8","4.9","3.7","55.0"
"313","Zavier Scott","MIN","RB","11","2025","","","6.0","16.4","0.8","","1.6","4.4","0.0","","","","3.1","3.0","","2.2","0.0","2.7","3.7","40.2"
"314","Antonio Gibson","NE","RB","5","2025","0.3","3.8","1.8","8.7","3.6","","","","","","","","","","","","","","3.6","18.2"
"315","Treylon Burks","WAS","WR","8","2025","","","","","","","","","2.4","8.8","","","7.5","0.0","0.0","5.0","2.1","3.2","3.6","29.0"
"316","Dyami Brown","JAX","WR","14","2025","8.8","17.6","2.7","","3.5","4.0","7.0","","5.9","0.0","0.0","0.0","","0.0","-0.6","0.0","","1.8","3.6","50.7"
"317","Hunter Long","JAX","TE","9","2025","7.6","0.0","3.2","11.3","1.3","3.9","3.6","","1.6","","","","","0.0","","","","","3.6","32.5"
"318","Mason Rudolph","PIT","QB","5","2025","","0.5","","","","0.0","","","","","9.0","9.5","-1.0","","","","","","3.6","18.0"
"319","Jalen Tolbert","DAL","WR","13","2025","1.0","3.6","7.4","10.1","0.0","1.8","2.6","12.7","0.0","","0.0","","0.0","","","","7.1","0.0","3.6","46.3"
"320","Xavier Restrepo","TEN","WR","2","2025","","","","","","","","","","","","4.6","2.5","","","","","","3.6","7.1"
"321","Curtis Samuel","BUF","WR","6","2025","","","","1.9","10.6","","","0.0","1.6","3.1","3.9","","","","","","","","3.5","21.1"
"322","Jakobie Keeney-James","GB","WR","1","2025","","","","","","","","","","","","","","","","","","3.5","3.5","3.5"
"323","Jacoby Jones","WAS","WR","1","2025","","","","","","","","","","","3.5","","","","","","","","3.5","3.5"
"324","Elijah Higgins","ARZ","TE","17","2025","1.3","6.5","1.7","0.0","3.0","5.4","1.3","","6.0","3.9","2.1","0.0","3.7","1.0","1.3","16.1","0.0","5.8","3.5","59.1"
"325","Brandin Cooks","NO, BUF","WR","15","2025","5.6","4.6","5.4","5.2","1.5","3.1","1.3","5.2","3.6","0.0","","","2.3","0.0","0.0","0.0","14.1","","3.5","51.9"
"326","Lil'Jordan Humphrey","DEN, NYG","WR","10","2025","","","","","","9.5","0.0","0.0","","","0.0","","0.0","5.7","13.2","1.9","4.3","0.0","3.5","34.6"
"327","Robbie Chosen","WAS","WR","3","2025","","","","","","","7.6","","","2.7","0.0","","","","","","","","3.4","10.3"
"328","Isaiah Bond","CLV","WR","16","2025","1.5","2.5","3.6","8.8","4.9","2.9","0.0","0.0","","","0.8","7.8","3.7","0.0","10.9","2.0","2.6","2.7","3.4","54.7"
"329","Devontez Walker","BLT","WR","11","2025","","16.6","4.4","0.0","0.0","","","","","","0.0","4.0","0.0","","0.0","0.0","0.0","12.6","3.4","37.6"
"330","Ray Davis","BUF","RB","17","2025","1.1","2.4","0.0","0.3","0.1","9.9","","1.6","0.0","0.8","","0.0","6.2","0.0","2.3","5.4","2.6","25.4","3.4","58.1"
"331","Tank Bigsby","PHI, JAX","RB","16","2025","1.2","","","","0.0","","2.0","10.4","","0.7","3.4","0.8","0.0","0.4","5.7","9.7","1.9","17.6","3.4","53.8"
"332","Jerome Ford","CLV","RB","13","2025","1.5","10.4","5.0","1.3","5.8","8.0","3.0","0.9","","0.1","0.2","-0.3","4.7","3.0","","","","","3.4","43.6"
"333","Brock Wright","DET","TE","11","2025","0.0","11.8","0.0","0.0","8.9","0.0","5.3","","2.1","0.0","2.8","5.9","","","","","","","3.3","36.8"
"334","Joe Milton","DAL","QB","4","2025","","","0.6","","","","","6.3","","","","","","","","0.1","","6.2","3.3","13.3"
"335","Noah Brown","WAS","WR","4","2025","4.7","1.9","","","","","","","","","","","","2.9","3.8","","","","3.3","13.3"
"336","Taysom Hill","NO","TE","13","2025","","","","","0.7","6.1","2.8","2.2","3.0","2.0","","1.7","1.7","-0.1","0.2","16.3","0.0","6.2","3.3","42.8"
"337","Isaiah Williams","NYJ","WR","15","2025","","","","0.0","","","","8.6","","1.4","1.6","0.0","0.0","4.4","11.3","6.5","7.5","7.4","3.2","48.7"
"338","Tim Patrick","JAX","WR","16","2025","0.0","0.0","2.6","0.9","0.0","9.6","3.2","","","0.0","11.0","0.0","2.1","18.8","0.0","2.1","0.0","1.4","3.2","51.7"
"339","Marquez Valdes-Scantling","PIT, SF","WR","10","2025","0.0","0.0","1.9","","1.9","4.2","","","","","","","","0.0","8.9","1.6","5.1","8.4","3.2","32.0"
"340","Ollie Gordon","MIA","RB","17","2025","1.3","2.3","9.8","1.0","-0.2","1.2","2.3","13.6","1.9","-0.3","10.5","","1.0","7.7","0.0","-0.1","0.0","2.1","3.2","54.1"
"341","Shedrick Jackson","LV","WR","5","2025","","","","","","","0.0","","","","","","","9.5","0.0","","4.0","2.4","3.2","15.9"
"342","Elijah Moore","BUF","WR","9","2025","2.1","10.7","6.1","0.0","","0.0","","2.4","3.8","2.8","","0.7","","","","","","","3.2","28.6"
"343","Tyler Johnson","NYJ","WR","12","2025","5.1","0.0","5.2","","0.0","0.0","9.0","15.4","","0.0","0.0","","0.0","","","1.7","1.3","","3.1","37.7"
"344","Andy Dalton","CAR","QB","4","2025","","","-0.1","6.3","","","2.2","4.1","","","","","","","","","","","3.1","12.5"
"345","Tutu Atwell","LA","WR","10","2025","1.4","0.0","0.0","15.8","9.2","","0.0","","","","","","","","1.9","0.0","0.0","2.9","3.1","31.2"
"346","Jackson Hawes","BUF","TE","17","2025","3.9","1.5","7.5","2.5","0.0","0.0","","3.5","2.8","9.6","0.0","4.6","2.0","7.3","1.9","4.6","0.0","1.0","3.1","52.7"
"347","Roman Wilson","PIT","WR","13","2025","0.0","1.7","0.0","0.0","","2.2","3.7","17.4","0.4","11.5","2.7","0.0","0.0","","","","0.0","","3.0","39.6"
"348","Xavier Smith","LA","WR","16","2025","4.6","0.0","","0.0","","0.0","3.5","","3.2","2.4","1.8","","11.2","1.6","0.0","7.7","10.7","1.6","3.0","48.3"
"349","Jahan Dotson","PHI","WR","17","2025","8.9","1.4","1.7","0.0","3.4","2.7","0.0","11.0","","0.0","6.3","0.0","2.2","1.3","0.0","4.3","0.0","7.0","3.0","50.2"
"350","Ty Chandler","MIN","RB","3","2025","","","","","","","","","","","","","","","","","2.4","6.4","2.9","8.8"
"351","Elijah Arroyo","SEA","TE","13","2025","1.7","5.1","0.0","6.4","2.0","1.6","7.2","","10.9","1.5","0.0","1.5","0.0","0.0","","","","","2.9","37.9"
"352","Ameer Abdullah","IND","RB","13","2025","","","","","6.6","2.6","3.7","1.8","1.5","1.8","","0.0","0.0","2.9","9.7","1.4","1.4","4.5","2.9","37.9"
"353","Luke Musgrave","GB","TE","17","2025","1.4","5.2","0.0","1.6","","1.7","0.0","1.5","6.4","5.3","0.9","1.7","3.3","4.2","9.2","6.8","0.0","0.0","2.9","49.2"
"354","Kyle Williams","NE","WR","17","2025","2.2","0.0","1.8","-0.2","0.0","0.0","0.0","0.0","0.0","14.2","0.0","2.8","10.3","","0.0","12.6","5.0","0.5","2.9","49.2"
"355","David Sills","ATL","WR","17","2025","0.0","0.0","1.9","0.0","","0.0","0.0","3.4","0.0","0.0","2.1","9.6","9.5","0.0","13.8","0.0","6.7","2.1","2.9","49.1"
"356","Trayveon Williams","CLV, LAC","RB","6","2025","","","","","","","","","","","0.9","","","","2.7","9.5","1.0","3.0","2.9","17.1"
"357","Mitchell Evans","CAR","TE","17","2025","0.0","1.9","1.9","11.3","7.4","3.1","4.4","0.0","0.0","0.0","4.8","0.0","5.0","","0.0","5.3","1.6","1.5","2.8","48.2"
"358","Jeremy Ruckert","NYJ","TE","17","2025","3.6","7.5","0.0","3.3","6.8","0.0","0.0","3.4","","1.0","6.3","0.0","3.2","3.9","3.3","3.4","1.2","0.0","2.8","46.9"
"359","Chris Moore","WAS","WR","14","2025","4.4","","4.5","0.9","0.0","13.6","7.9","0.0","0.0","0.0","4.8","","0.0","","","0.0","2.5","0.0","2.8","38.6"
"360","Adam Trautman","DEN","TE","17","2025","1.5","10.0","0.0","5.2","2.1","0.0","0.0","0.0","4.5","1.2","1.8","","7.7","3.7","0.0","3.4","4.4","0.0","2.7","45.5"
"361","Tyrell Shavers","BUF","WR","17","2025","0.0","0.0","4.4","0.0","0.0","5.7","","0.0","1.7","3.4","19.0","0.0","0.0","2.6","0.0","3.1","5.6","0.0","2.7","45.5"
"362","Bo Melton","GB","WR","9","2025","","","","","","","","","","4.8","1.7","0.0","1.5","11.5","0.0","0.0","4.4","0.0","2.7","23.9"
"363","Jack Bech","LV","WR","16","2025","3.3","0.0","2.0","0.0","5.7","0.0","3.3","","","0.0","2.9","0.0","4.2","11.0","3.7","6.3","","0.0","2.7","42.4"
"364","Jaylin Lane","WAS","WR","15","2025","2.1","1.2","0.8","3.8","2.6","5.4","9.0","1.0","5.9","5.1","2.3","","0.0","0.0","0.0","0.0","","","2.6","39.2"
"365","Dante Pettis","NO","WR","8","2025","","","","","","","","","","","","2.4","0.0","0.0","0.0","0.0","7.3","11.0","2.6","20.7"
"366","Terrell Jennings","NE","RB","6","2025","","","","","","","1.8","1.5","11.4","0.5","","0.0","","","","","","","2.5","15.2"
"367","Adam Thielen","PIT, MIN","WR","16","2025","2.0","4.6","0.0","3.1","0.0","","2.0","0.0","0.0","3.6","1.6","0.0","","1.4","1.7","8.9","3.4","7.3","2.5","39.6"
"368","Raheem Mostert","LV","RB","12","2025","","","","8.3","2.2","-0.4","1.2","","2.4","2.5","3.3","5.0","0.6","1.2","1.2","1.9","","","2.5","29.4"
"369","Malachi Corley","CLV","WR","13","2025","","","","","1.1","0.0","3.7","3.1","","3.2","2.9","1.2","0.9","0.2","2.0","6.1","1.4","5.8","2.4","31.6"
"370","Noah Gray","KC","TE","16","2025","1.3","1.1","4.7","1.1","0.0","4.5","3.8","4.3","0.0","","2.9","5.5","","2.4","0.0","0.0","1.2","6.0","2.4","38.8"
"371","Braxton Berrios","HST","WR","4","2025","","","","","","","0.9","8.8","","0.0","","","","","","","","","2.4","9.7"
"372","Corey Kiner","ARZ","RB","4","2025","","","","","","","","","","","","","","","1.1","3.2","0.2","4.8","2.3","9.3"
"373","Ray-Ray McCloud","ATL, NYG","WR","6","2025","8.1","0.0","4.0","0.3","","","","","1.5","0.0","","","","","","","","","2.3","13.9"
"374","Will Dissly","LAC","TE","9","2025","2.8","1.7","","","","3.8","0.0","","","","","","","1.1","0.0","5.8","3.9","1.6","2.3","20.7"
"375","Jamari Thrash","CLV","WR","9","2025","1.6","1.5","2.7","0.0","3.2","3.3","3.3","5.1","","0.0","","","","","","","","","2.3","20.7"
"376","Allen Lazard","NYJ","WR","10","2025","","0.0","9.3","1.8","1.3","","3.6","1.5","","","","1.9","2.0","0.0","1.6","","","","2.3","23.0"
"377","Gunner Olszewski","NYG","WR","16","2025","","","0.0","","","0.0","0.0","","9.4","0.0","","5.3","0.0","","","0.0","2.9","18.2","2.2","35.8"
"378","Julian Hill","MIA","TE","14","2025","2.0","0.0","1.4","2.9","6.2","6.1","1.1","","","","2.4","","0.0","0.0","4.5","0.0","2.6","1.8","2.2","31.0"
"379","Tyler Badie","DEN","RB","16","2025","3.6","4.2","0.0","2.1","2.6","","3.9","0.6","2.6","0.0","1.0","","4.8","3.1","1.1","1.2","0.0","4.6","2.2","35.4"
"380","Cade Stover","HST","TE","9","2025","6.2","","","","","","","","","","0.0","0.0","3.9","0.0","5.2","2.7","0.0","1.9","2.2","19.9"
"381","Savion Williams","GB","WR","12","2025","1.1","2.4","-0.1","5.3","","0.3","0.0","7.9","2.2","2.2","4.3","0.0","","","","0.9","","","2.2","26.5"
"382","Jimmy Horn","CAR","WR","13","2025","","","","","5.1","6.7","2.5","0.9","1.8","0.0","0.0","2.1","0.0","","1.7","2.5","2.9","2.5","2.2","28.7"
"383","Casey Washington","ATL","WR","7","2025","6.3","","","2.9","","0.0","2.7","3.5","","0.0","0.0","","","","","","","","2.2","15.4"
"384","Jordan Whittington","LA","WR","17","2025","0.5","6.2","3.4","1.7","5.3","5.3","2.9","","0.0","0.0","1.9","4.7","0.0","1.5","0.0","2.9","0.0","","2.1","36.3"
"385","Charlie Kolar","BLT","TE","17","2025","0.0","0.0","4.2","0.0","2.0","0.0","","8.0","10.3","3.3","0.0","0.0","2.7","2.9","0.0","2.8","0.0","0.0","2.1","36.2"
"386","Clyde Edwards-Helaire","KC","RB","2","2025","","","","","","","","","0.5","","","3.7","","","","","","","2.1","4.2"
"387","Efton Chism","NE","WR","8","2025","","","","","","0.0","0.0","","0.0","0.0","0.0","","0.0","","","","12.0","4.5","2.1","16.5"
"388","Tanner Conner","MIA","TE","9","2025","4.0","0.0","2.3","0.0","3.6","1.8","3.8","2.6","0.0","","","","","","","","","","2.0","18.1"
"389","Jacardia Wright","SEA","RB","1","2025","","","2.0","","","","","","","","","","","","","","","","2.0","2.0"
"390","Justin Watson","HST","WR","3","2025","4.7","1.3","","","","","","","","","","","","","","","","0.0","2.0","6.0"
"391","Cody White","SEA","WR","9","2025","0.0","","","","","","","","13.0","0.0","0.0","0.0","3.1","1.9","0.0","0.0","","","2.0","18.0"
"392","Chris Brooks","GB","RB","17","2025","1.3","5.7","0.0","1.1","","0.1","0.0","0.0","4.4","0.0","0.8","3.6","2.9","1.6","2.6","0.4","2.1","6.1","1.9","32.7"
"393","Zamir White","LV","RB","5","2025","0.8","3.3","3.3","","","","","","","","","","","","","","0.2","2.0","1.9","9.6"
"394","Anthony Firkser","DET","TE","7","2025","","","","","","","","","","","","0.0","1.4","1.7","0.0","8.0","0.0","2.2","1.9","13.3"
"395","Brandon Allen","TEN","QB","1","2025","","","","","","","","","","","","","","","","","","1.9","1.9","1.9"
"396","Drew Sample","CIN","TE","17","2025","0.0","1.7","10.0","0.0","0.9","0.8","0.0","0.0","0.0","","0.0","1.0","2.7","0.0","3.2","5.1","1.8","4.7","1.9","31.9"
"397","Brycen Tremayne","CAR","WR","16","2025","0.0","7.8","3.5","6.6","1.9","0.0","0.0","0.0","1.8","","3.7","0.0","0.0","","0.0","0.0","0.0","4.7","1.9","30.0"
"398","Nate Adkins","DEN","TE","9","2025","","","0.0","2.5","0.0","10.3","4.0","0.0","","","","","","","0.0","0.0","","0.0","1.9","16.8"
"399","Mitchell Tinsley","CIN","WR","17","2025","0.0","8.3","0.0","1.9","0.0","0.0","0.0","0.0","3.7","","0.0","10.9","4.2","0.0","2.6","0.0","0.0","0.0","1.9","31.6"
"400","Josh Whyle","GB","TE","8","2025","","","","","","","","","","0.0","7.2","1.1","0.0","3.1","0.0","","1.8","1.4","1.8","14.6"
"401","John Bates","WAS","TE","15","2025","0.0","0.0","","","1.9","0.0","1.5","3.2","4.0","1.6","0.0","","2.9","0.0","2.9","0.0","0.0","9.3","1.8","27.3"
"402","Mo Alie-Cox","IND","TE","17","2025","3.0","1.8","0.0","0.0","0.0","2.6","1.6","0.0","0.0","0.0","","1.9","0.0","0.0","0.0","3.6","11.0","5.2","1.8","30.7"
"403","Cam Akers","MIN, SEA","RB","4","2025","","","1.9","","5.3","","","","","","","","","","","","","0.0","1.8","7.2"
"404","Luke Farrell","SF","TE","17","2025","1.4","9.5","0.0","3.0","1.8","0.0","2.1","0.0","1.9","9.5","0.0","1.3","0.0","","0.0","0.0","0.0","0.0","1.8","30.5"
"405","Kenny Pickett","LV","QB","6","2025","","","","","","","-0.7","","","0.0","","","","8.5","2.3","","0.6","0.0","1.8","10.7"
"406","Ben Sinnott","WAS","TE","16","2025","0.0","1.7","0.0","0.0","0.0","0.0","0.0","3.2","0.0","7.4","","","0.0","1.8","4.6","1.5","5.9","2.3","1.8","28.4"
"407","Tyler Conklin","LAC","TE","10","2025","7.2","0.0","0.0","1.3","5.0","0.0","","0.0","","2.2","","","0.0","","","","","1.6","1.7","17.3"
"408","Connor Heyward","PIT","TE","16","2025","0.0","1.6","0.0","0.2","","8.2","0.0","","0.4","0.0","0.3","0.0","","0.2","6.4","0.0","2.6","7.5","1.7","27.4"
"409","Cooper Rush","BLT","QB","4","2025","","-0.4","","2.1","4.2","0.9","","","","","","","","","","","","","1.7","6.7"
"410","John FitzPatrick","GB","TE","15","2025","1.2","0.0","9.2","0.0","","0.0","1.6","1.4","0.0","0.0","1.5","2.1","0.0","3.4","4.8","0.0","","","1.7","25.2"
"411","Ashton Dulin","IND","WR","12","2025","1.5","0.0","0.0","2.8","7.5","0.0","","0.2","0.0","2.2","","5.8","","","","","0.0","0.0","1.7","20.0"
"412","Ian Thomas","LV","TE","15","2025","0.0","0.0","0.0","0.0","5.0","1.4","0.0","","1.9","0.0","3.0","7.6","1.8","3.7","","","0.0","0.0","1.6","24.4"
"413","Rasheen Ali","BLT","RB","15","2025","0.5","","","0.0","","0.0","","","","","2.5","","1.7","3.3","11.2","2.2","2.8","0.0","1.6","24.2"
"414","KeAndre Lambert-Smith","LAC","WR","10","2025","0.0","0.0","","0.0","0.0","1.1","","","0.0","","","","","","8.6","2.0","0.0","4.4","1.6","16.1"
"415","Luke Schoonmaker","DAL","TE","17","2025","0.0","0.0","1.5","2.8","1.3","1.8","0.0","4.5","2.4","","0.0","0.0","1.1","2.2","3.9","0.0","3.5","2.2","1.6","27.2"
"416","George Holani","SEA","RB","10","2025","","","5.2","","","","","","0.9","9.1","0.6","","","","","","","","1.6","15.8"
"417","Mason Tipton","NO","WR","13","2025","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","6.3","4.9","0.0","1.1","8.1","","","1.6","20.4"
"418","Dont'e Thornton","LV","WR","15","2025","6.5","3.0","4.9","0.0","0.0","0.0","0.0","","","1.4","0.0","2.4","2.1","","0.0","0.0","3.2","0.0","1.6","23.5"
"419","Sal Cannella","CLV","TE","2","2025","","","","","","","","","","","","","","","","","3.1","0.0","1.6","3.1"
"420","Stone Smartt","NYJ","TE","8","2025","","","","","","","","","","0.0","","","0.0","0.0","0.0","8.4","3.8","0.0","1.5","12.2"
"421","Xavier Weaver","ARZ","WR","9","2025","","","","0.0","","","0.0","","0.0","","3.5","1.9","0.0","","","3.9","4.4","0.0","1.5","13.7"
"422","Grant Calcaterra","PHI","TE","15","2025","0.0","1.6","0.0","2.6","3.8","","","0.0","","0.0","0.0","1.8","0.0","0.0","1.4","0.0","1.3","10.1","1.5","22.6"
"423","Keleki Latu","BUF","TE","5","2025","","","","","","","","","","","1.4","0.0","0.0","","","","0.0","6.1","1.5","7.5"
"424","Clayton Tune","GB","QB","2","2025","","","","","","","","","","","","","","","","","-0.7","3.7","1.5","3.0"
"425","Konata Mumpfield","LA","WR","17","2025","0.0","0.0","0.0","0.0","0.0","1.7","7.5","","0.0","0.0","0.0","4.5","0.0","1.5","0.0","7.0","3.0","0.0","1.5","25.2"
"426","Dare Ogunbowale","HST","RB","17","2025","3.6","0.0","","0.0","0.0","","0.0","2.7","1.2","0.0","1.9","0.0","0.0","6.5","6.4","0.9","0.0","1.9","1.5","25.1"
"427","LeQuint Allen","JAX","RB","17","2025","2.1","1.3","1.9","1.7","0.0","2.2","1.4","","2.1","1.6","3.6","0.2","0.0","2.8","2.6","1.0","0.3","0.0","1.5","24.8"
"428","AJ Dillon","PHI","RB","7","2025","1.0","1.9","0.0","1.7","1.2","3.0","","","","","","","","","","","","1.3","1.4","10.1"
"429","Tay Martin","WAS","WR","3","2025","","","","2.4","1.9","0.0","","","","","","","","","","","","","1.4","4.3"
"430","Brevyn Spann-Ford","DAL","TE","17","2025","0.0","1.3","0.0","0.0","0.0","1.2","0.0","1.9","0.0","","1.4","7.4","0.0","1.7","0.0","0.0","4.1","5.0","1.4","24.0"
"431","Darius Cooper","PHI","WR","13","2025","0.0","0.0","0.0","","","","","0.0","","0.0","0.0","2.7","0.0","2.9","4.9","0.0","1.4","6.3","1.4","18.2"
"432","James Proche","TEN","WR","9","2025","","","","","","","","0.0","0.0","","","7.2","2.3","0.0","0.0","0.0","1.5","1.5","1.4","12.5"
"433","Jalen Brooks","ARZ, DAL","WR","6","2025","","","","","0.0","","","","","","","","","5.2","2.9","0.0","0.0","0.0","1.4","8.1"
"434","Quintin Morris","JAX","TE","13","2025","","0.0","","0.0","0.0","0.0","","","","0.0","2.1","0.0","2.4","0.0","4.0","1.5","0.0","7.5","1.3","17.5"
"435","Malik Heath","GB","WR","11","2025","0.0","4.7","0.0","1.9","","0.0","0.0","5.9","2.1","0.0","","0.0","0.0","","","","","","1.3","14.6"
"436","Nick Westbrook-Ikhine","MIA","WR","15","2025","1.7","3.8","0.0","1.1","0.0","0.0","4.6","2.8","4.2","1.7","0.0","","0.0","0.0","0.0","","","0.0","1.3","19.9"
"437","Khalil Herbert","NYJ","RB","5","2025","","","","","","","","","","","","","","","0.5","","0.5","5.6","1.3","6.6"
"438","Max Brosmer","MIN","QB","7","2025","","","1.2","","-0.1","","","0.5","","","","","0.9","","","1.8","3.6","1.3","1.3","9.2"
"439","Will Shipley","PHI","RB","15","2025","2.6","","","0.0","1.4","0.0","1.7","0.2","","5.4","0.0","0.0","2.1","1.3","0.0","1.3","0.2","3.3","1.3","19.5"
"440","Will Mallory","IND","TE","2","2025","","","","","0.0","","","","","","","","","","","","2.6","","1.3","2.6"
"441","Samori Toure","NO","WR","1","2025","","","","","","","","","","","","","","","","","","1.3","1.3","1.3"
"442","Austin Trammell","JAX","WR","6","2025","","","","","","","","","0.0","5.3","2.3","0.0","0.0","0.0","","","","","1.3","7.6"
"443","Tom Kennedy","DET","WR","6","2025","","","","","","","","","","","","","7.6","0.0","","0.0","","0.0","1.3","7.6"
"444","Johnny Mundt","JAX","TE","16","2025","0.0","0.0","1.7","0.0","1.7","2.4","1.9","","0.0","3.1","4.5","2.2","0.0","","0.0","0.0","0.0","2.6","1.3","20.1"
"445","Nate Carter","ATL","RB","4","2025","","0.0","3.6","","","","","1.4","","","","","","","","","","0.0","1.3","5.0"
"446","Dylan Drummond","ATL","WR","9","2025","","","","","","","","0.0","0.0","","","4.8","1.3","5.1","0.0","0.0","","0.0","1.2","11.2"
"447","Tip Reiman","ARZ","TE","4","2025","2.0","","2.8","0.0","0.0","","","","","","","","","","","","","","1.2","4.8"
"448","Foster Moreau","NO","TE","11","2025","","","","","0.0","1.9","0.0","0.0","0.0","3.6","","0.0","3.3","2.6","0.0","1.5","","","1.2","12.9"
"449","Scott Miller","PIT","WR","13","2025","0.0","0.0","0.0","0.0","","0.0","1.9","","","","0.0","0.0","","0.0","0.0","4.9","5.5","2.9","1.2","15.2"
"450","Lucas Krull","DEN","TE","3","2025","1.6","0.0","1.9","","","","","","","","","","","","","","","","1.2","3.5"
"451","James Mitchell","CAR","TE","5","2025","","","","3.7","2.1","0.0","","","","","","","0.0","","","","","0.0","1.2","5.8"
"452","Jordan Watkins","SF","WR","4","2025","","","","","","","","1.7","2.9","0.0","","","","","","0.0","","","1.2","4.6"
"453","Gage Larvadain","CLV","WR","13","2025","","","","","0.0","4.2","0.0","0.3","","0.0","0.0","0.0","4.3","3.8","1.8","0.0","0.0","0.0","1.1","14.4"
"454","Jack Stoll","NO","TE","15","2025","0.0","0.0","10.1","1.7","0.0","0.0","0.0","0.0","0.0","","","1.7","0.0","0.0","1.7","1.4","0.0","","1.1","16.6"
"455","Anthony Richardson","IND","QB","2","2025","","","-0.1","","2.3","","","","","","","","","","","","","","1.1","2.2"
"456","DJ Giddens","IND","RB","9","2025","4.1","0.0","0.3","0.0","2.2","0.0","0.0","","","","","","","","","","0.0","3.0","1.1","9.6"
"457","Evan Hull","NO","RB","6","2025","","","","","","","","","","","","","1.5","2.0","1.2","0.3","0.3","1.1","1.1","6.4"
"458","Jalin Hyatt","NYG","WR","8","2025","","","0.0","0.0","0.0","4.7","0.0","","","","3.8","","","","0.0","","","","1.1","8.5"
"459","Ben Skowronek","PIT","WR","16","2025","9.2","0.0","0.0","0.0","","0.0","0.0","2.3","0.0","0.0","0.0","3.1","0.0","2.3","0.0","0.0","","0.0","1.1","16.9"
"460","Kameron Johnson","TB","WR","17","2025","0.0","0.0","0.0","0.0","0.2","16.4","0.0","0.0","","1.1","0.0","0.0","0.0","0.0","","0.0","","","1.0","17.7"
"461","Tylan Wallace","BLT","WR","14","2025","0.0","10.5","0.0","2.4","0.0","0.0","","1.6","0.0","0.0","0.0","0.0","","0.0","0.0","","","0.0","1.0","14.5"
"462","Shane Zylstra","DET","TE","5","2025","0.0","","","","","","","","","","","","","","0.0","5.0","0.0","0.0","1.0","5.0"
"463","Brenden Bates","CLV, HST","TE","9","2025","","","","0.0","4.3","","0.0","","","","0.0","0.0","","","0.0","0.0","2.9","1.6","1.0","8.8"
"464","Tahj Washington","MIA","WR","6","2025","","","","","0.0","","","","1.1","0.0","0.0","","","","","","0.0","4.6","1.0","5.7"
"465","Cedrick Wilson","MIA","WR","10","2025","","","","","","","","1.2","1.7","0.0","0.0","","2.6","0.0","0.0","2.1","1.8","0.0","0.9","9.4"
"466","Josiah Deguara","ARZ","TE","12","2025","","","","","","","0.0","","0.0","0.0","0.0","1.6","0.0","0.0","0.0","0.0","0.0","9.5","0.9","11.1"
"467","Hassan Haskins","LAC","RB","11","2025","0.0","0.0","0.0","0.0","2.5","3.3","2.5","","","","","","","","","1.4","0.0","0.3","0.9","10.0"
"468","Deven Thompkins","ATL","WR","7","2025","","","","","","","","","","","","","4.8","1.4","","0.0","","0.0","0.9","6.2"
"469","Kaleb Johnson","PIT","RB","10","2025","-0.2","0.1","","2.2","","1.5","","","2.3","0.3","1.5","","0.3","0.4","0.4","","","","0.9","8.8"
"470","Ryan Miller","TB","WR","13","2025","0.0","9.0","0.0","0.0","0.0","0.0","2.4","0.0","","0.0","0.0","0.0","0.0","","","","","","0.9","11.4"
"471","Skyy Moore","SF","WR","17","2025","0.0","0.0","2.0","0.0","0.1","0.0","2.5","0.0","3.1","2.8","","0.0","","","","3.3","1.0","0.0","0.9","14.8"
"472","David Martin-Robinson","TEN","TE","15","2025","0.0","","0.0","","0.0","7.1","0.0","0.0","0.0","","0.0","0.0","0.0","1.6","0.0","0.0","1.9","2.4","0.9","13.0"
"473","Tyson Bagent","CHI","QB","3","2025","","1.8","","","","","","","0.8","","0.0","","","","","","","","0.9","2.6"
"474","Andrew Ogletree","IND","TE","15","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","8.8","1.8","0.0","0.0","2.1","","","0.8","12.7"
