"Team Details","","","","","","","Passing","","","","","","Rushing","","","","Receiving","","","","","FPTS",""
"28","Buffalo Bills","QB","16","2025","Buffalo","Bills","503","440","266","2834","18","81.6","52","361","6.94","4","1","0","0","0.00","0","14.4","230.5"
"29","Los Angeles Chargers","QB","16","2025","Los Angeles","Chargers","555","481","292","3165","16","74.7","65","267","4.11","4","0","0","0","0.00","0","13.9","222.3"
"30","Cleveland Browns","QB","16","2025","Cleveland","Browns","520","446","278","2952","21","88.0","63","189","3.00","1","0","0","0","0.00","0","13.5","216.0"
"31","Houston Texans","QB","16","2025","Houston","Texans","581","502","297","3200","18","75.8","49","313","6.39","0","1","1","-10","-10.00","0","13.5","215.3"
"32","Minnesota Vikings","QB","16","2025","Minnesota","Vikings","509","436","273","2987","15","86.6","54","239","4.43","1","0","0","0","0.00","0","12.4","198.4"

"Rank","Rank, Most to Least"
"Name","Team"
"POS","Player Position"
"G","Games Played"
"DB","Dropbacks"
"ATT","Passing Attempts"
"CMP","Passing Completions"
"YDS","Passing Yards"
"TD","Passing Touchdowns"
"RATE","QB Passer Rating"
"ATT","Rushing Attempts"
"YDS","Rushing Yards"
"YPC","Rushing Yards per Carry"
"TD","Rushing Touchdowns"
"TGT","Targets"
"REC","Receptions"
"YDS","Receiving Yards"
"YPT","Yards per Target"
"TD","Receiving Touchdowns"
"FP/G","Fantasy Points per Game"
"FP","Fantasy Points"
