"Team Details","","","","","","","Passing","","","","","","Rushing","","","","Receiving","","","","","FPTS",""
"12","Seattle Seahawks","QB","11","2025","Seattle","Seahawks","483","413","261","2573","16","84.5","43","239","5.56","2","0","0","0","0.00","0","18.0","197.8"
"13","Tennessee Titans","QB","11","2025","Tennessee","Titans","382","332","232","2603","17","103.8","54","205","3.80","2","0","0","0","0.00","0","18.0","197.6"
"14","New York Jets","QB","11","2025","New York","Jets","372","325","205","2267","18","102.2","51","246","4.82","1","0","0","0","0.00","0","17.6","193.3"
"15","Baltimore Ravens","QB","11","2025","Baltimore","Ravens","434","390","246","2663","16","89.3","52","190","3.65","2","0","0","0","0.00","0","17.5","192.5"
"16","Las Vegas Raiders","QB","11","2025","Las Vegas","Raiders","387","350","234","2524","17","95.7","54","139","2.57","3","2","2","11","5.50","0","17.5","192.0"
"17","Philadelphia Eagles","QB","11","2025","Philadelphia","Eagles","425","376","216","2588","11","80.6","47","243","5.17","4","0","0","0","0.00","0","17.3","189.8"
"18","New Orleans Saints","QB","11","2025","New Orleans","Saints","348","307","210","2275","20","103.5","50","179","3.58","1","0","0","0","0.00","0","17.0","186.9"
"19","Indianapolis Colts","QB","11","2025","Indianapolis","Colts","474","422","270","2905","16","85.9","33","137","4.15","0","0","0","0","0.00","0","17.0","186.9"
"20","New England Patriots","QB","12","2025","New England","Patriots","439","395","262","2722","20","94.5","35","189","5.40","1","1","0","0","0.00","0","16.9","202.8"
"21","Atlanta Falcons","QB","11","2025","Atlanta","Falcons","393","326","212","2344","17","92.1","49","238","4.86","1","0","0","0","0.00","0","16.6","182.6"
"22","Kansas City Chiefs","QB","11","2025","Kansas City","Chiefs","367","317","221","2239","11","93.3","62","258","4.16","5","1","0","0","0.00","0","16.4","180.4"
"23","Arizona Cardinals","QB","11","2025","Arizona","Cardinals","411","373","240","2608","16","89.1","42","137","3.26","1","0","0","0","0.00","0","15.9","175.0"
"24","Minnesota Vikings","QB","11","2025","Minnesota","Vikings","354","306","200","2227","14","98.0","42","205","4.88","1","0","0","0","0.00","0","15.5","170.6"
"25","Carolina Panthers","QB","12","2025","Carolina","Panthers","404","370","242","2647","14","87.7","46","133","2.89","3","0","0","0","0.00","0","15.3","183.2"
"26","Los Angeles Rams","QB","11","2025","Los Angeles","Rams","445","397","254","2506","13","80.0","38","182","4.79","1","0","0","0","0.00","0","14.7","161.4"
"27","Buffalo Bills","QB","11","2025","Buffalo","Bills","347","301","184","2011","12","85.8","40","264","6.60","2","1","0","0","0.00","0","14.4","158.8"
"28","Green Bay Packers","QB","11","2025","Green Bay","Packers","413","368","242","2176","13","86.5","27","100","3.70","2","0","0","0","0.00","0","14.2","156.0"
"29","Los Angeles Chargers","QB","11","2025","Los Angeles","Chargers","380","325","195","2050","10","75.8","50","229","4.58","3","0","0","0","0.00","0","14.1","154.9"
"30","Cleveland Browns","QB","11","2025","Cleveland","Browns","363","303","198","2127","16","91.0","46","143","3.11","0","0","0","0","0.00","0","13.9","153.4"
"31","Denver Broncos","QB","11","2025","Denver","Broncos","438","369","214","2342","9","78.2","39","117","3.00","2","0","0","0","0.00","0","13.3","146.4"
"32","Houston Texans","QB","11","2025","Houston","Texans","400","347","205","2153","10","73.6","32","210","6.56","0","0","0","0","0.00","0","12.5","137.1"

"Rank","Rank, Most to Least"
"Name","Team"
"POS","Player Position"
"G","Games Played"
"DB","Dropbacks"
"ATT","Passing Attempts"
"CMP","Passing Completions"
"YDS","Passing Yards"
"TD","Passing Touchdowns"
"RATE","QB Passer Rating"
"ATT","Rushing Attempts"
"YDS","Rushing Yards"
"YPC","Rushing Yards per Carry"
"TD","Rushing Touchdowns"
"TGT","Targets"
"REC","Receptions"
"YDS","Receiving Yards"
"YPT","Yards per Target"
"TD","Receiving Touchdowns"
"FP/G","Fantasy Points per Game"
"FP","Fantasy Points"
