game_id,play_id,season,week,posteam,defteam,play_type,epa,source_posteam,source_defteam,snapshot_id
2025_04_GB_DAL,3698.0,2025,4,DAL,GB,extra_point,0.06857135097992784,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3713.0,2025,4,GB,DAL,kickoff,-0.30335299810394645,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3742.0,2025,4,GB,DAL,pass,-0.6009660579729825,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3779.0,2025,4,GB,DAL,run,-0.6233937991783023,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3801.0,2025,4,GB,DAL,pass,2.28103326971177,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3832.0,2025,4,GB,DAL,pass,-0.506893681595102,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3862.0,2025,4,GB,DAL,pass,1.4652062183013186,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3887.0,2025,4,GB,DAL,run,-0.22802607249468565,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3909.0,2025,4,GB,DAL,no_play,1.2719394246232696,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3943.0,2025,4,GB,DAL,run,1.0340717207291164,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,3965.0,2025,4,GB,DAL,run,-0.966156005510129,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4013.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4001.0,2025,4,GB,DAL,run,-0.30759508116170764,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4045.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4033.0,2025,4,GB,DAL,pass,3.470012977719307,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4066.0,2025,4,GB,DAL,extra_point,0.06857135097992784,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4081.0,2025,4,DAL,GB,kickoff,1.164922350901179,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4104.0,2025,4,DAL,GB,pass,-0.38387751078698784,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4127.0,2025,4,DAL,GB,pass,0.23133176809642464,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4152.0,2025,4,DAL,GB,pass,1.4841806335025467,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4182.0,2025,4,DAL,GB,pass,3.3593956827535294,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4208.0,2025,4,DAL,GB,extra_point,0.06857135097992784,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4223.0,2025,4,GB,DAL,kickoff,-0.0355107031064108,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4246.0,2025,4,GB,DAL,pass,1.0010582291288301,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4276.0,2025,4,GB,DAL,pass,-0.2904115776764229,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4299.0,2025,4,GB,DAL,pass,0.34216329554328695,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4329.0,2025,4,GB,DAL,run,-0.005647258600220084,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4363.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4370.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4351.0,2025,4,GB,DAL,run,0.08241832489147782,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4399.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4387.0,2025,4,GB,DAL,pass,0.30831181960322374,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4423.0,2025,4,GB,DAL,field_goal,0.9815380266713682,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4443.0,2025,4,,,,0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4471.0,2025,4,DAL,GB,kickoff,-0.2685312528628856,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4505.0,2025,4,DAL,GB,run,0.46104976045899093,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4527.0,2025,4,DAL,GB,pass,-0.23179450375027955,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4552.0,2025,4,DAL,GB,run,-0.3669738818425685,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4574.0,2025,4,DAL,GB,pass,2.227879351237789,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4604.0,2025,4,DAL,GB,pass,-0.25232105515897274,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4634.0,2025,4,DAL,GB,pass,2.6644657943979837,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4676.0,2025,4,,,no_play,0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4664.0,2025,4,DAL,GB,run,-0.24448459380073473,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4693.0,2025,4,DAL,GB,pass,-1.0057780553470366,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4713.0,2025,4,DAL,GB,pass,-1.4939431730581312,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4736.0,2025,4,DAL,GB,field_goal,0.05427998202320694,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4756.0,2025,4,GB,DAL,kickoff,-0.20232190750539303,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4780.0,2025,4,GB,DAL,pass,-0.3045083018951118,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4805.0,2025,4,GB,DAL,pass,-0.7082036605570465,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4851.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4839.0,2025,4,GB,DAL,pass,-0.690117385936901,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4881.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4869.0,2025,4,GB,DAL,pass,2.341860225889832,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4901.0,2025,4,GB,DAL,run,0.09950378665234894,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4923.0,2025,4,GB,DAL,run,0.5317304629716091,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4945.0,2025,4,GB,DAL,pass,0.718675990763586,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,4977.0,2025,4,GB,DAL,pass,0.5648303680936806,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,5002.0,2025,4,GB,DAL,run,0.6516339076915756,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,5024.0,2025,4,GB,DAL,pass,-1.0299897091463208,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,5061.0,2025,4,,,no_play,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,5049.0,2025,4,GB,DAL,pass,-0.5442914093728177,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,5081.0,2025,4,GB,DAL,pass,0.36730410983872863,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,5104.0,2025,4,GB,DAL,field_goal,0.2302091501318544,GB,DAL,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_GB_DAL,5124.0,2025,4,DAL,GB,,,DAL,GB,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1.0,2025,4,,,,-0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,39.0,2025,4,IND,LAR,kickoff,0.04840955324470997,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,62.0,2025,4,IND,LAR,run,0.026367950718849897,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,94.0,2025,4,IND,LAR,pass,-0.947288223542273,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,123.0,2025,4,IND,LAR,pass,1.9835849611554295,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,148.0,2025,4,IND,LAR,pass,-3.554428212577477,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,175.0,2025,4,LAR,IND,run,0.6649158236104995,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,197.0,2025,4,LAR,IND,pass,0.5023978983517736,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,222.0,2025,4,LAR,IND,run,0.5845263975206763,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,244.0,2025,4,LAR,IND,pass,-0.5414020761381835,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,267.0,2025,4,LAR,IND,run,0.14753662142902613,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,289.0,2025,4,LAR,IND,pass,1.358448687242344,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,331.0,2025,4,,,no_play,0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,319.0,2025,4,LAR,IND,run,0.48814653418958187,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,359.0,2025,4,LAR,IND,no_play,-1.1577784304972738,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,393.0,2025,4,LAR,IND,pass,-0.1372122875181958,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,418.0,2025,4,LAR,IND,pass,0.4266013626474887,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,443.0,2025,4,LAR,IND,pass,-1.6104054693483434,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,466.0,2025,4,LAR,IND,field_goal,0.8391223257991172,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,486.0,2025,4,IND,LAR,kickoff,1.4985421732999384,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,521.0,2025,4,IND,LAR,pass,1.5059313182719052,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,546.0,2025,4,IND,LAR,pass,0.1072041483130306,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,571.0,2025,4,IND,LAR,no_play,-1.4056383480783552,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,605.0,2025,4,IND,LAR,pass,-0.857006436213851,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,628.0,2025,4,IND,LAR,no_play,-1.0236518671736121,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,664.0,2025,4,IND,LAR,pass,0.2046950370317453,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,689.0,2025,4,IND,LAR,field_goal,1.5997991571890062,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,709.0,2025,4,LAR,IND,kickoff,0.024429900106042624,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,739.0,2025,4,LAR,IND,run,0.2583525055088103,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,761.0,2025,4,LAR,IND,run,0.3687177337706089,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,783.0,2025,4,LAR,IND,run,-0.5905170417390764,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,805.0,2025,4,LAR,IND,pass,-0.9078878236468881,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,828.0,2025,4,LAR,IND,pass,-0.3091537933796644,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,853.0,2025,4,LAR,IND,run,-3.7199197206646204,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,909.0,2025,4,IND,LAR,pass,0.5363232062663883,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,939.0,2025,4,IND,LAR,run,-0.5820090339984745,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,961.0,2025,4,IND,LAR,pass,0.14587474125437438,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,991.0,2025,4,IND,LAR,pass,1.2321105676237494,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1016.0,2025,4,IND,LAR,,-0.0,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1036.0,2025,4,IND,LAR,run,0.613094438216649,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1068.0,2025,4,IND,LAR,run,0.4854522168170661,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1090.0,2025,4,IND,LAR,run,-0.5708906477084383,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1112.0,2025,4,IND,LAR,run,-0.8928319771075621,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1136.0,2025,4,IND,LAR,run,2.73057502519805,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1159.0,2025,4,IND,LAR,extra_point,0.05117156607063911,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1174.0,2025,4,LAR,IND,kickoff,-0.21290268446318805,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1204.0,2025,4,LAR,IND,pass,-0.5967022287659347,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1227.0,2025,4,LAR,IND,run,-0.47469801362603903,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1249.0,2025,4,LAR,IND,pass,2.1269241280388087,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1274.0,2025,4,LAR,IND,run,0.5630519413389266,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1296.0,2025,4,LAR,IND,run,0.00695867370814085,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1318.0,2025,4,LAR,IND,pass,-0.8529370266478509,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1343.0,2025,4,LAR,IND,pass,3.098750124918297,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1368.0,2025,4,LAR,IND,no_play,-1.2358589795185253,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1401.0,2025,4,LAR,IND,run,-0.4234438884886913,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1423.0,2025,4,LAR,IND,pass,-0.9811392576084472,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1460.0,2025,4,,,no_play,0.0,,,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1448.0,2025,4,LAR,IND,run,0.14450304414735005,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1477.0,2025,4,LAR,IND,field_goal,0.4111952471348195,LA,IND,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1497.0,2025,4,IND,LAR,kickoff,0.40704060276038945,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
2025_04_IND_LA,1531.0,2025,4,IND,LAR,pass,-0.559220913797617,IND,LA,archive:asset:299770475:sha256:0b04ffcee75f07c5a1cec292d7b485ec3222bbbcb65f7d5866fcd81b802b9d9b:week:4
