"Team Details","","","","","","","Man/Zone","","","","Middle of Field Look (Closed/Open)","","","","Coverages","","","","","",""
"20","Tennessee Titans","1","2022","Tennessee","Titans","35","31.4","0.52","51.4","0.13","48.6","0.36","51.4","0.36","2.9","28.6","5.7","0.0","17.1","25.7","2.9"
"21","Pittsburgh Steelers","1","2022","Pittsburgh","Steelers","35","37.1","0.11","62.9","0.35","62.9","0.17","37.1","0.42","0.0","25.7","20.0","0.0","37.1","2.9","2.9"
"22","New Orleans Saints","1","2022","New Orleans","Saints","33","21.2","0.07","75.8","0.16","51.5","0.22","48.5","0.04","6.1","15.2","6.1","0.0","36.4","33.3","0.0"
"23","Buffalo Bills","1","2022","Buffalo","Bills","33","12.1","0.22","75.8","0.22","36.4","0.18","63.6","0.37","0.0","12.1","9.1","0.0","24.2","30.3","12.1"
"24","Seattle Seahawks","1","2022","Seattle","Seahawks","31","22.6","0.84","74.2","0.59","58.1","0.98","41.9","0.47","0.0","22.6","0.0","0.0","35.5","25.8","12.9"
"25","Chicago Bears","1","2022","Chicago","Bears","31","22.6","1.76","77.4","0.44","74.2","0.71","25.8","0.83","0.0","19.4","16.1","0.0","51.6","3.2","6.5"
"26","Denver Broncos","1","2022","Denver","Broncos","29","17.2","0.99","75.9","0.35","75.9","0.47","24.1","0.99","3.4","13.8","0.0","0.0","58.6","6.9","10.3"
"27","Houston Texans","1","2022","Houston","Texans","28","32.1","0.02","64.3","0.22","57.1","0.04","42.9","0.21","0.0","32.1","42.9","0.0","21.4","0.0","0.0"
"28","Green Bay Packers","1","2022","Green Bay","Packers","27","3.7","0.40","92.6","0.52","18.5","1.42","81.5","0.29","0.0","","18.5","3.7","18.5","25.9","29.6"
"29","Washington Commanders","1","2022","Washington","Commanders","26","11.5","0.67","76.9","0.71","61.5","0.61","38.5","0.72","0.0","11.5","15.4","0.0","50.0","11.5","0.0"
"30","Detroit Lions","1","2022","Detroit","Lions","22","45.5","0.51","45.5","0.47","63.6","0.50","36.4","0.87","9.1","36.4","9.1","0.0","27.3","0.0","9.1"
"31","Atlanta Falcons","1","2022","Atlanta","Falcons","18","27.8","1.14","66.7","0.31","55.6","0.83","44.4","0.12","5.6","22.2","5.6","0.0","33.3","16.7","11.1"
"32","Cleveland Browns","1","2022","Cleveland","Browns","15","66.7","0.09","33.3","0.35","100.0","0.18","","0.00","0.0","66.7","0.0","0.0","33.3","0.0","0.0"

"Rank","Rank, Most to Least"
"Name","Team"
"G","Games Played"
"DB","Dropbacks"
"MAN %","Dropback Man Coverage Rate"
"FP/DB","Man Fantasy Points per Dropback"
"ZONE %","Zone Coverage Rate"
"FP/DB","Zone Fantasy Points per Dropback"
"1-HI/MOF C %","Single High Safety/Middle of Field Closed Rate"
"FP/DB","Single High Safety/Middle of Field Closed Fantasy Points per Dropback"
"2-HI/MOF O %","Two High Safety/Middle of Field Open Rate"
"FP/DB","Two High Safety/Middle of Field Open Fantasy Points per Dropback"
"COVER 0 %","Cover 0 Rate"
"COVER 1 %","Cover 1 Rate"
"COVER 2 %","Cover 2 Rate"
"COVER 2 MAN %","Cover 2 Man Rate"
"COVER 3 %","Cover 3 Rate"
"COVER 4 %","Cover 4 Rate"
"COVER 6 %","Cover 6 Rate"
